Cust_Id,Calendar_Dt,Amt_LE
150488,12/20/2019,0.2
150488,12/21/2019,0.2
150488,12/22/2019,0.39
150488,12/23/2019,0.2
150488,12/24/2019,0.2
150488,12/25/2019,1.18
150488,12/26/2019,0.29
151293,11/4/2019,0.1
151293,11/7/2019,0.1
151293,11/11/2019,34.29
151293,11/12/2019,2.92
151293,11/18/2019,0
151293,12/12/2019,27.69
151293,12/20/2019,0.46
151293,12/22/2019,377.07
151293,12/23/2019,0.6
151293,12/24/2019,0.1
175749,11/1/2019,0.06
175749,11/10/2019,0.1
175749,11/11/2019,0.1
175749,11/14/2019,0.1
175749,11/19/2019,0.03
175749,11/20/2019,0.1
175749,11/22/2019,0.1
175749,11/23/2019,0.29
196249,11/4/2019,0
196249,11/14/2019,0.09
196249,11/15/2019,0.15
196249,11/16/2019,0.03
196249,11/26/2019,0.1
196249,12/8/2019,0.01
196249,12/27/2019,35.06
211629,11/6/2019,22.66
211629,11/7/2019,12.21
211629,11/12/2019,0.32
211629,11/15/2019,0.32
211629,11/21/2019,0.64
211629,11/22/2019,0.64
211629,11/23/2019,0.64
211629,11/24/2019,0.32
211629,11/25/2019,0.32
211629,11/28/2019,0.32
211629,11/29/2019,0.32
211629,11/30/2019,0.32
211629,12/1/2019,0.64
211629,12/2/2019,0.32
211629,12/4/2019,0.32
211629,12/6/2019,0.01
211629,12/12/2019,0.32
211629,12/16/2019,0
211629,12/19/2019,0.64
211629,12/21/2019,0.32
211629,12/22/2019,0.96
211629,12/25/2019,0.32
211629,12/28/2019,0.32
211629,12/29/2019,0.64
211629,12/31/2019,0.96
217534,11/1/2019,221.73
217534,11/2/2019,75.54
217534,11/3/2019,34.85
217534,11/4/2019,15.5
217534,11/5/2019,13.38
217534,11/6/2019,22.23
217534,11/7/2019,108.83
217534,11/8/2019,16.73
217534,11/9/2019,38.14
217534,11/10/2019,14.47
217534,11/11/2019,45.17
217534,11/12/2019,57.98
217534,11/13/2019,83.6
217534,11/14/2019,67.46
217534,11/15/2019,9.07
217534,11/16/2019,21.58
217534,11/17/2019,36.56
217534,11/18/2019,64.81
217534,11/19/2019,60.92
217534,11/20/2019,21.8
217534,11/21/2019,15.06
217534,11/22/2019,0.33
217534,11/23/2019,0.32
217534,11/24/2019,7.4
217534,11/25/2019,9.63
217534,11/27/2019,0.56
217534,12/7/2019,0.04
217534,12/8/2019,2.97
217534,12/9/2019,2.32
217534,12/10/2019,0.04
217534,12/15/2019,0.01
217534,12/19/2019,0.32
217534,12/20/2019,0.32
217534,12/21/2019,0.32
217534,12/28/2019,0
217534,12/29/2019,0
217534,12/30/2019,0.02
217534,12/31/2019,0
232210,11/2/2019,114.03
232210,11/4/2019,0.67
232210,11/21/2019,0.34
232210,11/22/2019,52.22
232210,11/23/2019,234.35
232210,11/25/2019,0.19
232210,11/29/2019,0.32
232210,11/30/2019,0.21
232210,12/1/2019,53.38
232210,12/2/2019,144.79
232210,12/9/2019,0.18
232210,12/10/2019,0
232210,12/24/2019,0.08
232210,12/25/2019,80.34
232210,12/26/2019,65.37
232210,12/27/2019,0.2
232210,12/28/2019,14.53
232210,12/29/2019,0
233119,11/10/2019,17.95
233119,11/11/2019,56.17
233119,11/14/2019,7.62
233119,11/18/2019,3.17
233119,11/19/2019,7.92
233119,11/21/2019,5.41
233119,11/26/2019,7.64
233119,11/28/2019,9.33
233119,12/2/2019,5.82
233119,12/3/2019,7.57
233119,12/5/2019,26.65
233119,12/9/2019,0.39
233119,12/10/2019,5.42
233119,12/12/2019,23.1
233119,12/17/2019,4.84
233119,12/26/2019,7.18
247965,11/2/2019,0
247965,11/4/2019,0
247965,11/8/2019,0
247965,11/11/2019,0
247965,11/15/2019,0
247965,11/17/2019,0
247965,12/3/2019,0
247965,12/7/2019,0
247965,12/12/2019,0
247965,12/19/2019,0
247965,12/20/2019,0
247965,12/23/2019,0
247965,12/31/2019,0
259866,11/2/2019,378.94
259866,11/3/2019,719.75
259866,11/4/2019,415.49
259866,11/5/2019,193.72
259866,11/6/2019,3.68
259866,11/7/2019,0.16
259866,11/9/2019,0.03
259866,11/15/2019,0
259866,11/20/2019,0.02
259866,11/26/2019,0.04
259866,11/30/2019,0
259866,12/8/2019,0.02
259866,12/12/2019,1.28
259866,12/15/2019,420.6
259866,12/16/2019,121.06
259866,12/17/2019,426.91
259866,12/18/2019,1.01
259866,12/19/2019,0.04
259866,12/20/2019,0.06
259866,12/21/2019,0.08
259866,12/22/2019,0.01
259866,12/29/2019,0.17
272472,11/1/2019,106.31
272472,11/9/2019,281.84
272472,11/10/2019,548.13
272472,11/13/2019,149.29
272472,11/14/2019,276.12
272472,11/15/2019,560.55
272472,11/16/2019,881.63
272472,11/17/2019,35.39
272472,11/18/2019,150.74
272472,11/19/2019,33.61
272472,11/20/2019,92.81
272472,11/21/2019,324.58
272472,11/22/2019,127.97
272472,11/23/2019,339.11
272472,11/24/2019,256.27
272472,11/25/2019,706.98
272472,11/26/2019,212.87
272472,11/27/2019,1465.38
272472,11/28/2019,7.84
272472,11/29/2019,132.56
272472,11/30/2019,315.65
272472,12/1/2019,170.38
272472,12/2/2019,734.89
272472,12/3/2019,404.21
272472,12/4/2019,89.09
272472,12/5/2019,465.07
272472,12/6/2019,675.03
272472,12/7/2019,245.44
272472,12/8/2019,36.57
272472,12/9/2019,102.6
272472,12/10/2019,186.96
272472,12/11/2019,277.02
272472,12/12/2019,872.25
272472,12/13/2019,679.79
272472,12/14/2019,2289
272472,12/15/2019,252.54
272472,12/16/2019,112.3
272472,12/17/2019,497.88
272472,12/18/2019,3.71
303984,11/7/2019,0.04
303984,11/10/2019,0.01
303984,11/12/2019,0.01
303984,11/15/2019,320.27
303984,11/16/2019,81.29
303984,11/17/2019,0
303984,11/18/2019,0.48
303984,11/19/2019,0.13
303984,11/23/2019,0.12
303984,11/24/2019,237.36
303984,11/25/2019,133.06
303984,11/26/2019,0
303984,11/28/2019,0
303984,11/29/2019,0.26
303984,12/2/2019,0.03
303984,12/3/2019,0.03
303984,12/4/2019,0.01
303984,12/8/2019,138.36
303984,12/9/2019,361.74
303984,12/10/2019,100.34
303984,12/11/2019,100.92
303984,12/14/2019,1.2
303984,12/17/2019,0.01
303984,12/19/2019,0.23
303984,12/29/2019,110.57
303984,12/30/2019,251.02
303984,12/31/2019,0
324080,11/14/2019,67.89
324080,11/21/2019,14.15
324080,11/27/2019,7.7
324080,11/28/2019,0.32
324080,11/29/2019,34.9
324080,11/30/2019,0.64
324080,12/1/2019,0.32
324080,12/2/2019,0.32
324080,12/3/2019,35.88
324080,12/4/2019,23.71
324080,12/6/2019,26.58
324080,12/7/2019,0.32
324080,12/8/2019,0.32
324080,12/9/2019,0.64
324080,12/10/2019,0.64
324080,12/11/2019,0.64
324080,12/13/2019,22.09
324080,12/14/2019,29.13
324080,12/15/2019,0.32
324080,12/16/2019,0.64
324080,12/19/2019,0.32
324080,12/20/2019,1.92
324080,12/21/2019,0.64
324080,12/23/2019,50.07
324080,12/25/2019,185.18
324080,12/27/2019,0.64
324080,12/28/2019,0.64
324080,12/29/2019,1.28
339749,11/1/2019,0
339749,11/2/2019,0
339749,11/12/2019,0
339749,11/23/2019,0
339749,11/24/2019,0.01
339749,11/25/2019,0.03
339749,11/26/2019,0.06
339749,11/27/2019,0.01
339749,11/28/2019,0
339749,11/29/2019,0
339749,11/30/2019,0
339749,12/1/2019,0
339749,12/2/2019,0.01
339749,12/3/2019,0.01
339749,12/4/2019,0.01
339749,12/6/2019,0
339749,12/7/2019,0
339749,12/8/2019,0.01
339749,12/9/2019,0.01
339749,12/10/2019,0
339749,12/11/2019,0
339749,12/12/2019,0
339749,12/14/2019,0.23
339749,12/15/2019,0.2
339749,12/16/2019,0.59
339749,12/17/2019,0
339749,12/18/2019,0.02
339749,12/20/2019,0
339749,12/23/2019,0.07
339749,12/24/2019,0.01
339749,12/25/2019,0
339749,12/26/2019,0
339749,12/27/2019,0
339749,12/28/2019,0
339749,12/29/2019,0
339749,12/31/2019,0
369391,11/1/2019,0.96
369391,11/2/2019,0.64
369391,11/3/2019,0.32
369391,11/4/2019,0.64
369391,11/5/2019,0.64
369391,11/6/2019,0.64
369391,11/7/2019,0.32
369391,11/8/2019,0.96
369391,11/9/2019,0.64
369391,11/11/2019,0.32
369391,11/12/2019,0.32
369391,11/13/2019,0.64
369391,11/14/2019,1.28
369391,11/15/2019,0.96
369391,11/16/2019,0.32
369391,11/17/2019,0.64
369391,11/18/2019,0
369391,11/19/2019,0.32
369391,11/20/2019,0.32
369391,11/21/2019,0.32
369391,11/22/2019,0.64
369391,11/23/2019,1.28
369391,11/24/2019,0.96
369391,11/25/2019,0.32
369391,11/26/2019,0.96
369391,11/27/2019,0.64
369391,11/28/2019,0.32
369391,11/29/2019,0.32
369391,11/30/2019,0.64
369391,12/1/2019,0.64
369391,12/2/2019,0.64
369391,12/3/2019,0.64
369391,12/4/2019,0.96
369391,12/5/2019,0.32
369391,12/6/2019,0.32
369391,12/7/2019,0.96
369391,12/8/2019,1.28
369391,12/9/2019,0.64
369391,12/10/2019,0.64
369391,12/11/2019,0.64
369391,12/12/2019,0.32
369391,12/13/2019,0.32
369391,12/14/2019,0.32
369391,12/15/2019,0.96
369391,12/16/2019,0.64
369391,12/17/2019,1.28
369391,12/18/2019,0.32
369391,12/19/2019,0.64
369391,12/20/2019,0.64
369391,12/21/2019,2.24
369391,12/22/2019,1.28
369391,12/23/2019,0.32
369391,12/24/2019,0.64
369391,12/26/2019,0.32
369391,12/27/2019,0.32
369391,12/28/2019,0.32
369391,12/29/2019,0.64
369391,12/30/2019,0.96
369391,12/31/2019,0.32
480780,11/1/2019,2.89
480780,11/2/2019,7.76
480780,11/3/2019,4.18
480780,11/4/2019,8.11
480780,11/5/2019,5.82
480780,11/6/2019,6.14
480780,11/7/2019,4.85
480780,11/8/2019,2.9
480780,11/9/2019,5.48
480780,11/11/2019,5.8
480780,11/12/2019,7.42
480780,11/13/2019,7.73
480780,11/14/2019,7.1
480780,11/15/2019,3.54
480780,11/16/2019,3.55
480780,11/17/2019,2.57
480780,11/18/2019,2.25
480780,11/19/2019,4.19
480780,11/20/2019,6.13
480780,11/21/2019,2.89
480780,11/24/2019,1.93
480780,11/25/2019,3.88
480780,11/26/2019,4.19
480780,11/27/2019,8.04
480780,11/28/2019,6.77
480780,11/30/2019,9.99
480780,12/1/2019,0.1
480780,12/2/2019,4.19
480780,12/3/2019,3.55
480780,12/4/2019,7.42
480780,12/5/2019,2.25
480780,12/6/2019,3.54
480780,12/7/2019,3.86
480780,12/9/2019,9.04
480780,12/10/2019,7.09
480780,12/11/2019,5.15
480780,12/14/2019,3.22
480780,12/16/2019,8.05
480780,12/17/2019,14.44
480780,12/18/2019,5.17
480780,12/19/2019,5.48
480780,12/20/2019,1.29
480780,12/21/2019,3.85
480780,12/23/2019,10.64
480780,12/24/2019,4.52
480780,12/25/2019,0.96
480780,12/28/2019,4.5
480780,12/29/2019,3.22
480780,12/30/2019,6.45
480780,12/31/2019,2.9
505790,11/1/2019,0
505790,11/2/2019,3.63
505790,11/3/2019,0
505790,11/4/2019,0
505790,11/5/2019,59.66
505790,11/6/2019,0
505790,11/7/2019,0
505790,11/8/2019,0
505790,11/9/2019,0
505790,11/10/2019,0
505790,11/11/2019,0
505790,11/12/2019,0
505790,11/13/2019,0
505790,11/14/2019,0
505790,11/15/2019,0
505790,11/16/2019,0
505790,11/17/2019,0
505790,11/18/2019,2.26
505790,11/19/2019,0.32
505790,11/20/2019,0.96
505790,11/21/2019,0
505790,11/22/2019,16.84
505790,11/23/2019,0
505790,11/24/2019,0.64
505790,11/25/2019,0
505790,11/26/2019,0
505790,11/27/2019,24.18
505790,11/28/2019,34.88
505790,11/29/2019,14.62
505790,11/30/2019,0
505790,12/1/2019,0
505790,12/2/2019,0
505790,12/3/2019,0
505790,12/4/2019,0
505790,12/5/2019,0
505790,12/6/2019,0
505790,12/7/2019,0.64
505790,12/8/2019,0
505790,12/9/2019,0
505790,12/10/2019,0
505790,12/11/2019,0.32
505790,12/12/2019,51.01
505790,12/13/2019,0
505790,12/14/2019,0
505790,12/15/2019,0
505790,12/16/2019,0.32
505790,12/17/2019,30.6
505790,12/18/2019,0
505790,12/19/2019,24.41
505790,12/20/2019,15.1
505790,12/21/2019,0
505790,12/22/2019,4.51
505790,12/23/2019,0
505790,12/24/2019,19.88
505790,12/25/2019,0
505790,12/26/2019,0
505790,12/27/2019,12.08
505790,12/28/2019,0
505790,12/29/2019,18.65
505790,12/30/2019,0
505790,12/31/2019,0.32
518661,11/1/2019,46.82
518661,11/2/2019,3.14
518661,11/3/2019,43.89
518661,11/4/2019,80.24
518661,11/5/2019,41.93
518661,11/6/2019,119.31
518661,11/7/2019,52.08
518661,11/8/2019,262.52
518661,11/9/2019,0.39
518661,11/10/2019,16.53
518661,11/11/2019,1.27
518661,11/12/2019,0.98
518661,11/13/2019,27.75
518661,11/14/2019,76.93
518661,11/15/2019,36.09
518661,11/16/2019,0.29
518661,11/17/2019,60.22
518661,11/18/2019,94.28
518661,11/19/2019,52.58
518661,11/20/2019,99.26
518661,11/21/2019,10.78
518661,11/22/2019,11.43
518661,12/4/2019,139.93
518661,12/5/2019,357.28
518661,12/6/2019,285.96
518661,12/7/2019,33.12
518661,12/8/2019,17.49
518661,12/9/2019,60.24
518661,12/10/2019,43.6
518661,12/11/2019,85.99
518661,12/12/2019,133.6
518661,12/13/2019,16.42
518661,12/14/2019,14.29
518661,12/15/2019,171.88
518661,12/16/2019,93.05
518661,12/17/2019,95.94
518661,12/18/2019,89.61
518661,12/19/2019,364.48
518661,12/20/2019,25.63
518661,12/21/2019,88.7
518661,12/22/2019,101.55
518661,12/23/2019,71.43
518661,12/24/2019,96.53
518661,12/25/2019,59.91
518661,12/26/2019,128.6
518661,12/27/2019,36.98
518661,12/28/2019,154.49
518661,12/29/2019,90.73
518661,12/30/2019,133.29
518661,12/31/2019,3.14
518864,11/10/2019,182.09
518864,11/11/2019,94.77
518864,11/12/2019,37.52
518864,11/13/2019,857.72
518864,11/14/2019,190.07
518864,11/15/2019,132.63
518864,11/27/2019,3.07
518864,11/28/2019,29.22
518864,11/30/2019,0.53
518864,12/11/2019,56.19
518864,12/12/2019,64.75
518864,12/15/2019,1.28
533068,11/8/2019,15.83
533068,11/13/2019,3.27
533068,12/2/2019,22.06
533068,12/3/2019,1.47
533068,12/4/2019,0.01
533068,12/5/2019,0
533068,12/10/2019,2.92
535101,12/7/2019,0.32
535101,12/10/2019,0.32
535101,12/17/2019,0
535101,12/24/2019,3.53
535101,12/25/2019,7.71
570463,11/5/2019,214.45
570463,11/6/2019,66.54
570463,11/11/2019,44.35
570463,11/16/2019,25.63
570463,11/17/2019,10.12
570463,11/18/2019,52
570463,11/19/2019,17.19
570463,11/21/2019,67.83
570463,11/23/2019,83.47
570463,11/24/2019,28.86
570463,11/25/2019,36.61
570463,11/26/2019,2.55
570463,11/28/2019,0
570463,11/29/2019,0.01
570463,12/2/2019,0.01
570463,12/13/2019,0.01
577666,11/2/2019,1.28
577666,11/7/2019,0.32
577666,11/8/2019,0.32
577666,11/10/2019,0.64
577666,11/11/2019,0.32
577666,11/12/2019,0.32
577666,11/13/2019,0.32
577666,11/14/2019,4.41
577666,11/15/2019,0.64
577666,11/17/2019,0
577666,11/19/2019,2.66
577666,11/20/2019,0.32
577666,11/22/2019,0.32
577666,11/23/2019,0.32
577666,11/25/2019,0.32
577666,12/3/2019,0.16
577666,12/5/2019,0.16
577666,12/6/2019,0.06
577666,12/8/2019,0.32
577666,12/9/2019,0.32
577666,12/10/2019,3.42
577666,12/11/2019,0.3
577666,12/13/2019,0.64
577666,12/15/2019,0
577666,12/16/2019,0
577666,12/20/2019,0
577666,12/26/2019,0.32
577666,12/29/2019,0.05
585664,11/1/2019,0.05
585664,11/4/2019,0
585664,11/5/2019,0
585664,11/6/2019,0
585664,11/8/2019,0
585664,11/11/2019,0.32
585664,11/12/2019,0
585664,11/17/2019,0.19
585664,11/23/2019,62.07
585664,11/24/2019,1.34
585664,11/25/2019,0.02
585664,12/14/2019,0.01
585664,12/18/2019,0
585664,12/19/2019,16.72
585664,12/20/2019,58.3
585664,12/22/2019,0
585664,12/31/2019,0.45
614785,11/11/2019,0.01
614785,11/25/2019,0
614785,11/26/2019,0.04
614785,12/5/2019,0.01
614785,12/15/2019,0
614785,12/17/2019,0
614785,12/21/2019,0
614785,12/22/2019,0
614785,12/23/2019,0
614785,12/26/2019,193.32
614785,12/27/2019,0.05
614785,12/30/2019,0.01
614785,12/31/2019,0
625527,11/9/2019,29.04
625527,11/10/2019,16.86
625527,11/11/2019,89
625527,11/12/2019,61.06
625527,11/13/2019,93.1
625527,11/14/2019,65.62
625527,11/15/2019,69.83
625527,11/16/2019,107.4
625527,11/17/2019,35.81
625527,11/18/2019,115.59
625527,11/19/2019,68.65
625527,11/20/2019,80.6
625527,11/21/2019,0.32
625527,11/22/2019,10.71
625527,11/23/2019,0.32
625527,11/24/2019,23.9
625527,11/25/2019,23.19
625527,11/26/2019,0.32
625527,11/27/2019,16.41
625527,11/29/2019,2.25
625527,12/2/2019,30.51
625527,12/4/2019,31.32
625527,12/5/2019,0.32
625527,12/6/2019,56.87
625527,12/7/2019,0.32
625527,12/8/2019,0.32
625527,12/9/2019,23.86
625527,12/10/2019,0.1
625527,12/11/2019,0.29
625527,12/12/2019,0.1
625527,12/13/2019,0.2
625527,12/14/2019,0.1
625527,12/15/2019,0.1
625527,12/16/2019,0.64
625527,12/17/2019,0.32
625527,12/18/2019,0.32
625527,12/20/2019,0.32
625527,12/21/2019,0.32
625527,12/22/2019,0.32
625527,12/23/2019,0
625527,12/24/2019,0.64
625527,12/25/2019,0
625527,12/29/2019,0
625527,12/31/2019,0
646553,12/19/2019,115.55
646553,12/21/2019,384.34
646553,12/22/2019,22.88
646553,12/23/2019,506.91
646553,12/24/2019,261.2
646553,12/25/2019,404.39
646553,12/26/2019,59.98
646553,12/27/2019,0.31
646553,12/28/2019,0.34
646553,12/29/2019,0.09
664981,11/9/2019,565.94
664981,11/10/2019,519.67
664981,11/11/2019,1018.42
664981,11/12/2019,97.86
664981,11/14/2019,45.86
664981,11/15/2019,5.38
664981,11/18/2019,31.84
664981,11/22/2019,0.4
664981,11/24/2019,1.4
664981,11/26/2019,339.32
664981,11/27/2019,1.28
664981,12/25/2019,279.36
710264,11/1/2019,111.41
710264,11/2/2019,99.23
710264,11/3/2019,0.96
710264,11/4/2019,663.77
710264,11/5/2019,5.77
710264,11/6/2019,46.1
710264,11/8/2019,554
710264,11/10/2019,0.64
710264,11/11/2019,121.07
710264,11/13/2019,644.96
710264,11/14/2019,4.49
710264,11/15/2019,79.7
710264,11/16/2019,481.03
710264,11/18/2019,249.05
710264,11/19/2019,95.68
710264,11/20/2019,449.02
710264,11/21/2019,32.02
710264,11/22/2019,73.33
710264,11/23/2019,366.14
710264,11/25/2019,0.32
710264,11/26/2019,60.82
710264,11/27/2019,0.32
710264,11/28/2019,165.8
710264,11/29/2019,0.96
710264,11/30/2019,93.48
710264,12/1/2019,0.32
710264,12/2/2019,0.32
710264,12/3/2019,0.64
710264,12/4/2019,0.32
710264,12/5/2019,436.24
710264,12/6/2019,124.19
710264,12/8/2019,288.69
710264,12/9/2019,0.64
710264,12/11/2019,223.75
710264,12/12/2019,0.32
710264,12/14/2019,0.32
710264,12/16/2019,144.9
710264,12/17/2019,4.31
710264,12/18/2019,457.7
710264,12/19/2019,63.09
710264,12/20/2019,0.32
710264,12/21/2019,0.96
710264,12/23/2019,0.32
710264,12/24/2019,715.93
710264,12/25/2019,37.8
710264,12/27/2019,253.49
710264,12/28/2019,0.64
710264,12/30/2019,30.73
710264,12/31/2019,616.74
719180,11/7/2019,0.07
719180,12/12/2019,11.19
719180,12/13/2019,0.02
719180,12/15/2019,0
719180,12/18/2019,98.97
719180,12/19/2019,111.01
719180,12/29/2019,8
719180,12/30/2019,144.04
719180,12/31/2019,52.03
811892,11/1/2019,0.4
811892,11/3/2019,0.32
811892,11/4/2019,0.64
811892,11/5/2019,23.75
811892,11/6/2019,2.59
811892,11/7/2019,241.03
811892,11/8/2019,224.1
811892,11/9/2019,150.14
811892,11/10/2019,62.8
811892,11/13/2019,8.33
811892,11/14/2019,0.64
811892,11/15/2019,25.32
811892,11/16/2019,0.32
811892,11/18/2019,1.92
811892,11/19/2019,0.32
811892,11/21/2019,127.46
811892,11/22/2019,165.21
811892,11/23/2019,0.64
811892,11/24/2019,103.46
811892,11/25/2019,27.33
811892,11/26/2019,0.32
811892,11/27/2019,10.91
811892,11/28/2019,0.32
811892,11/30/2019,40.03
811892,12/1/2019,116.29
811892,12/2/2019,34.24
811892,12/3/2019,8.67
811892,12/4/2019,0.64
811892,12/5/2019,0.64
811892,12/7/2019,15.69
811892,12/8/2019,2.57
811892,12/9/2019,50.57
811892,12/10/2019,49.33
811892,12/11/2019,289.26
811892,12/12/2019,19.86
811892,12/13/2019,2.24
811892,12/14/2019,72.68
811892,12/16/2019,94.44
811892,12/17/2019,10.92
811892,12/18/2019,93.84
811892,12/19/2019,10.58
811892,12/20/2019,217.02
811892,12/21/2019,8.66
811892,12/23/2019,0.32
811892,12/24/2019,0.96
811892,12/25/2019,0.64
811892,12/26/2019,0.96
811892,12/27/2019,24.04
811892,12/28/2019,0.64
811892,12/29/2019,1.28
811892,12/30/2019,0.64
811892,12/31/2019,6.73
828692,11/3/2019,27.88
828692,11/4/2019,3.53
828692,11/5/2019,25.35
828692,11/7/2019,42.9
828692,11/8/2019,14.03
828692,11/10/2019,18.71
828692,11/14/2019,19.65
828692,11/19/2019,16.55
828692,11/26/2019,60.71
828692,11/28/2019,37.65
828692,11/29/2019,10.98
828692,12/5/2019,116.6
828692,12/10/2019,38.86
828692,12/15/2019,38.37
828692,12/17/2019,12.18
828692,12/19/2019,22.14
828692,12/22/2019,21.94
828692,12/24/2019,7.56
828692,12/26/2019,91.81
828692,12/28/2019,68
828692,12/29/2019,26.85
828692,12/31/2019,4.51
839622,11/1/2019,530.99
839622,11/2/2019,418.78
839622,11/3/2019,387.02
839622,11/4/2019,149.91
839622,11/5/2019,218.22
839622,11/6/2019,585.12
839622,11/7/2019,277.5
839622,11/8/2019,91.53
839622,11/9/2019,201.86
839622,11/10/2019,44.07
839622,11/11/2019,228.25
839622,11/12/2019,313.32
839622,11/13/2019,265.64
839622,11/14/2019,307.37
839622,11/15/2019,229.47
839622,11/16/2019,262.87
839622,11/17/2019,123.98
839622,11/18/2019,414.47
839622,11/19/2019,258.86
839622,11/20/2019,370.77
839622,11/21/2019,681.74
839622,11/22/2019,361.34
839622,11/23/2019,240.4
839622,11/24/2019,291.54
839622,11/25/2019,398.84
839622,11/26/2019,569.39
839622,11/27/2019,331.43
839622,11/28/2019,174.78
839622,11/29/2019,430.48
839622,11/30/2019,234.27
839622,12/1/2019,60.9
839622,12/2/2019,294.4
839622,12/3/2019,153.59
839622,12/4/2019,243.24
839622,12/5/2019,195.71
839622,12/6/2019,612.66
839622,12/7/2019,450.46
839622,12/8/2019,124.35
839622,12/9/2019,88.7
839622,12/10/2019,367.32
839622,12/11/2019,727.47
839622,12/12/2019,436.47
839622,12/13/2019,187.8
839622,12/14/2019,331.82
839622,12/15/2019,165.78
839622,12/16/2019,302.47
839622,12/17/2019,146.2
839622,12/18/2019,41.45
839622,12/19/2019,106.11
839622,12/20/2019,176.87
839622,12/21/2019,217.72
839622,12/22/2019,258.53
839622,12/23/2019,470.35
839622,12/24/2019,181.18
839622,12/25/2019,278.1
839622,12/26/2019,267.98
839622,12/27/2019,494.39
839622,12/28/2019,271.85
839622,12/29/2019,368.21
839622,12/30/2019,284.9
839622,12/31/2019,537.64
924314,11/13/2019,4.57
924314,11/16/2019,19.24
924314,11/20/2019,12.82
924314,11/24/2019,8.36
924314,11/25/2019,1.99
924314,11/29/2019,1.61
924314,12/8/2019,1.65
954541,11/25/2019,0.32
954541,11/30/2019,96.21
954541,12/8/2019,0
954541,12/9/2019,12.24
954541,12/10/2019,0.64
954541,12/14/2019,6.73
954541,12/15/2019,32.39
959233,11/1/2019,617.33
959233,11/2/2019,352.05
959233,11/3/2019,207.56
959233,11/4/2019,11.72
959233,11/5/2019,20.08
959233,11/6/2019,161.11
959233,11/7/2019,68.52
959233,11/8/2019,160.88
959233,11/9/2019,3.43
959233,11/10/2019,0.2
959233,11/14/2019,14.17
959233,11/15/2019,1.28
959233,11/17/2019,2.75
959233,11/18/2019,1.67
959233,11/19/2019,0.39
959233,11/20/2019,287.84
959233,11/21/2019,136.58
959233,11/22/2019,1.18
959233,11/23/2019,0.49
959233,11/24/2019,33.54
959233,11/25/2019,0.2
959233,11/26/2019,0.39
959233,11/29/2019,127.85
959233,11/30/2019,200.9
959233,12/1/2019,301.31
959233,12/2/2019,171.74
959233,12/3/2019,392.82
959233,12/4/2019,1973.22
959233,12/5/2019,14.11
959233,12/6/2019,106.04
959233,12/7/2019,4.82
959233,12/8/2019,0.4
959233,12/9/2019,97.64
959233,12/11/2019,13.1
959233,12/13/2019,37.73
959233,12/14/2019,121.61
959233,12/16/2019,5.87
959233,12/17/2019,7.15
959233,12/18/2019,12.54
959233,12/19/2019,2.97
959233,12/20/2019,375.68
959233,12/21/2019,267.03
959233,12/22/2019,0.2
959233,12/23/2019,3.34
959233,12/24/2019,866.61
959233,12/25/2019,42.57
959233,12/26/2019,0.49
959233,12/27/2019,17.66
959233,12/29/2019,12.95
959233,12/30/2019,6.09
962845,11/1/2019,0.03
962845,11/16/2019,0.01
962845,11/23/2019,24.7
962845,11/26/2019,2.58
962845,12/6/2019,61.59
962845,12/14/2019,18.77
962845,12/15/2019,4.7
962845,12/17/2019,3.75
962845,12/18/2019,5.88
962845,12/22/2019,2.87
962845,12/26/2019,0.29
973505,11/1/2019,0.96
973505,11/3/2019,1.28
973505,11/4/2019,0.32
973505,11/5/2019,0.32
973505,11/9/2019,0
973505,11/13/2019,1.28
973505,11/14/2019,1.28
973505,11/18/2019,0.32
973505,11/25/2019,0.64
973505,11/26/2019,0.32
973505,11/27/2019,0.64
973505,12/3/2019,0.32
973505,12/4/2019,0.32
973505,12/6/2019,0.32
973505,12/12/2019,0.32
973505,12/13/2019,0.96
973505,12/17/2019,0.32
973505,12/27/2019,0.64
973505,12/28/2019,0.32
973505,12/29/2019,1.28
973505,12/30/2019,0.96
973505,12/31/2019,0
996660,11/25/2019,186.39
996660,11/26/2019,388.93
996660,11/27/2019,78.52
996660,12/1/2019,10.64
996660,12/2/2019,4.97
996660,12/18/2019,82.86
996660,12/19/2019,203.81
996660,12/20/2019,10.09
996660,12/27/2019,0
996660,12/28/2019,208.78
996660,12/29/2019,225
996660,12/30/2019,0
998128,11/1/2019,350.2
998128,11/2/2019,726.37
998128,11/3/2019,86.84
998128,11/4/2019,129.29
998128,11/5/2019,285.91
998128,11/6/2019,115.79
998128,11/7/2019,92.84
998128,11/8/2019,1752.06
998128,11/9/2019,403.77
998128,11/10/2019,111.91
998128,11/11/2019,150.19
998128,11/12/2019,409.97
998128,11/13/2019,416.23
998128,11/14/2019,572.31
998128,11/15/2019,696.55
998128,11/16/2019,492.1
998128,11/17/2019,159.58
998128,11/18/2019,56.8
998128,11/19/2019,239.69
998128,11/20/2019,973.39
998128,11/21/2019,189.17
998128,11/22/2019,125.82
998128,11/23/2019,118.7
998128,11/24/2019,468.44
998128,11/25/2019,433.92
998128,11/26/2019,217.75
998128,11/27/2019,314.97
998128,11/28/2019,258.49
998128,11/29/2019,105.2
998128,11/30/2019,1.07
998128,12/1/2019,0.49
998128,12/2/2019,0.98
998128,12/3/2019,0.78
998128,12/4/2019,2.07
998128,12/5/2019,384.82
998128,12/6/2019,411.35
